sending_num,receiving_num,text_timestamp
81515 65055,78295 48262,17-09-2016 06:43:52
94489 72078,97416 29480,17-09-2016 06:47:19
90351 35947,97424 21092,17-09-2016 06:49:16
98442 33257,95262 44233,17-09-2016 06:50:27
81525 12041,90356 11723,17-09-2016 06:50:49
90357 17994,93420 59147,17-09-2016 06:53:00
78136 42599,97399 92703,17-09-2016 06:54:00
97449 50000,95269 20533,17-09-2016 06:57:00
94491 55790,90359 99240,17-09-2016 06:58:14
94497 44333,97385 70012,17-09-2016 06:58:37
90358 98099,97406 74488,17-09-2016 07:01:36
94485 80091,84312 48999,17-09-2016 07:06:08
94497 44333,97385 70012,17-09-2016 07:11:18
94490 65627,97395 95120,17-09-2016 07:36:50
70129 62374,98441 32533,17-09-2016 07:37:41
90362 07317,92413 38675,17-09-2016 07:43:45
90366 69257,90082 61126,17-09-2016 07:44:12
98444 72482,98446 78140,17-09-2016 07:45:13
97385 35042,93418 41992,17-09-2016 07:45:41
84314 00609,99007 06998,17-09-2016 07:46:44
77956 90632,92411 96415,17-09-2016 07:47:47
98446 78140,98440 65896,17-09-2016 07:49:47
93432 65750,92425 27794,17-09-2016 07:51:35
81520 43406,92421 64236,17-09-2016 07:55:39
78295 78750,97449 50000,17-09-2016 08:01:21
78295 65598,98440 65896,17-09-2016 08:06:40
97415 99182,97393 04671,17-09-2016 08:07:59
92424 51984,78299 99223,17-09-2016 08:08:19
78295 48262,81515 65055,17-09-2016 08:10:14
84314 16122,94499 20763,17-09-2016 08:14:20
94489 95536,93418 82576,17-09-2016 08:14:40
92413 38675,90362 07317,17-09-2016 08:15:13
97406 74488,92411 96415,17-09-2016 08:24:13
78132 18081,77956 90632,17-09-2016 08:26:18
90366 69257,90082 61126,17-09-2016 08:27:55
97390 23922,90359 52497,17-09-2016 08:29:10
97386 20071,94499 20763,17-09-2016 08:30:45
95269 20533,97449 50000,17-09-2016 08:35:33
97447 92655,97404 63904,17-09-2016 08:39:52
97412 66065,94006 62384,17-09-2016 08:42:50
87141 73076,78290 30467,17-09-2016 08:47:26
78295 65598,84313 45689,17-09-2016 08:54:45
94491 05266,94495 34273,17-09-2016 08:56:35
90366 36573,97425 12708,17-09-2016 09:02:41
94480 31371,97426 25297,17-09-2016 09:08:06
81520 43406,92421 64236,17-09-2016 09:24:08
94497 77615,81517 73746,17-09-2016 09:26:41
78136 42599,97399 92703,17-09-2016 09:28:17
83019 39880,87146 31956,17-09-2016 09:35:11
94499 20763,93412 66159,17-09-2016 09:35:31
90355 94399,98452 19037,17-09-2016 09:37:35
97424 21092,90351 35947,17-09-2016 09:43:53
90088 09624,93434 31551,17-09-2016 09:48:43
81522 26166,97380 86781,17-09-2016 09:49:57
98441 32533,93410 98013,17-09-2016 09:51:56
78138 56841,97426 75324,17-09-2016 09:54:29
97424 53609,90197 69887,17-09-2016 09:56:53
98453 86521,93410 56456,17-09-2016 09:57:24
90358 98099,97406 74488,17-09-2016 10:01:08
83012 37742,70121 27677,17-09-2016 10:03:30
92411 96415,77956 90632,17-09-2016 10:07:23
90193 20957,97420 86635,17-09-2016 10:10:25
97424 53609,90197 69887,17-09-2016 10:11:36
90365 51029,97380 60551,17-09-2016 10:12:38
78295 48262,81515 65055,17-09-2016 10:13:00
94488 97308,97391 99665,17-09-2016 10:16:30
97424 60171,94486 40312,17-09-2016 10:17:56
97424 21092,98451 87493,17-09-2016 10:20:24
92421 09526,89076 36757,17-09-2016 10:22:23
90359 52497,97390 23922,17-09-2016 10:25:47
87149 57915,92428 82401,17-09-2016 10:37:27
90351 35947,97424 21092,17-09-2016 10:38:02
77956 90632,92411 96415,17-09-2016 10:38:56
97425 12708,90366 36573,17-09-2016 10:46:10
90352 50054,97389 12538,17-09-2016 10:52:54
98445 42844,99617 74886,17-09-2016 10:55:40
81520 43406,92421 64236,17-09-2016 10:55:59
78295 60375,93410 98013,17-09-2016 11:04:01
94497 77615,81517 73746,17-09-2016 11:08:35
98449 60656,97414 62784,17-09-2016 11:11:01
78132 18081,77956 90632,17-09-2016 11:13:28
97391 99665,90368 72970,17-09-2016 11:14:44
92421 64236,81520 43406,17-09-2016 11:18:56
90352 50054,96566 40412,17-09-2016 11:25:00
97380 60551,90365 51029,17-09-2016 11:26:47
97412 66065,94006 62384,17-09-2016 11:28:50
93410 98013,78295 60375,17-09-2016 11:29:31
90088 09624,94480 64700,17-09-2016 11:32:17
97421 07528,98454 07778,17-09-2016 11:44:26
90355 94399,98452 19037,17-09-2016 11:46:33
97424 21092,98451 87493,17-09-2016 11:47:49
97424 53609,97385 70012,17-09-2016 11:53:09
93416 07259,78132 18081,17-09-2016 11:53:36
92428 82401,97385 29751,17-09-2016 11:53:56
94492 23068,94489 95536,17-09-2016 12:02:14
93423 23000,98458 13389,17-09-2016 12:09:26
98454 07778,93412 66159,17-09-2016 12:10:43
97416 29480,94489 72078,17-09-2016 12:16:53
94499 20763,90354 08732,17-09-2016 12:20:10
98440 68457,95264 40233,17-09-2016 12:24:50
84314 16122,94499 20763,17-09-2016 12:25:07
98441 32533,93410 98013,17-09-2016 12:26:35
97385 70012,97424 53609,17-09-2016 12:33:10
78295 65598,98440 65896,17-09-2016 12:39:27
97380 86781,97380 60551,17-09-2016 12:41:09
97403 09983,97406 06245,17-09-2016 12:42:09
93427 56500,98447 12671,17-09-2016 12:53:41
97424 60171,94486 40312,17-09-2016 12:56:19
95264 40233,98440 68457,17-09-2016 12:57:07
93423 23000,98458 13389,17-09-2016 12:58:55
94492 23068,94489 95536,17-09-2016 12:59:03
93420 59147,90357 17994,17-09-2016 12:59:50
92415 91418,94489 72078,17-09-2016 13:08:39
94487 29969,97419 41164,17-09-2016 13:10:48
98447 12671,93427 56500,17-09-2016 13:11:03
93423 23000,78133 10302,17-09-2016 13:13:59
97403 09983,90198 03659,17-09-2016 13:21:40
94499 20763,84314 16122,17-09-2016 13:22:45
98444 42212,97393 04671,17-09-2016 13:25:09
98445 42844,99617 74886,17-09-2016 13:30:12
90197 69887,99610 89720,17-09-2016 13:31:58
81517 73746,94497 77615,17-09-2016 13:32:34
81522 26166,90194 00845,17-09-2016 13:41:39
97420 86635,90193 20957,17-09-2016 13:43:41
93421 63491,92414 22596,17-09-2016 13:46:20
98446 78140,98440 65896,17-09-2016 13:50:23
90359 52497,97390 23922,17-09-2016 14:00:57
90357 17994,93420 59147,17-09-2016 14:21:55
94006 62384,99616 15114,17-09-2016 14:22:04
94491 55790,90359 99240,17-09-2016 14:29:54
97416 17124,90194 00845,17-09-2016 14:31:40
97421 07528,90083 59148,17-09-2016 14:32:28
98440 65896,98446 78140,17-09-2016 14:33:48
93418 41992,97385 35042,17-09-2016 14:34:21
70129 62374,98441 32533,17-09-2016 14:40:47
99004 86250,97390 23922,17-09-2016 14:44:23
90359 79636,84311 10322,17-09-2016 14:45:44
95264 40233,98440 68457,17-09-2016 14:46:33
97391 99665,90368 72970,17-09-2016 14:52:10
90192 87313,78139 24512,17-09-2016 14:54:08
90366 36573,97425 12708,17-09-2016 14:54:26
78299 36192,94006 62384,17-09-2016 14:57:48
84314 16122,94499 20763,17-09-2016 15:03:08
90351 35947,97424 21092,17-09-2016 15:11:44
92421 64236,81520 43406,17-09-2016 15:16:33
90357 17994,93420 59147,17-09-2016 15:22:04
98448 72117,93436 09781,17-09-2016 15:25:32
77950 18278,89078 69605,17-09-2016 15:25:38
81525 12041,90356 11723,17-09-2016 15:35:34
95262 44233,97393 04671,17-09-2016 15:41:29
90365 51029,97380 60551,17-09-2016 15:42:22
97389 12538,90352 50054,17-09-2016 15:44:15
93410 56456,98453 86521,17-09-2016 15:48:17
97391 99665,90368 72970,17-09-2016 15:53:49
78295 65598,98440 65896,17-09-2016 15:54:12
90359 91512,94489 95536,17-09-2016 15:57:33
97414 15280,90199 91061,17-09-2016 15:58:22
90366 69257,90082 61126,17-09-2016 16:00:27
94006 62384,99616 15114,17-09-2016 16:07:35
97406 74488,92411 96415,17-09-2016 16:07:58
78993 92058,92411 96415,17-09-2016 16:10:39
92411 96415,77956 90632,17-09-2016 16:18:56
98453 86521,93410 56456,17-09-2016 16:27:19
98449 60656,90084 16988,17-09-2016 16:35:18
94491 55790,90359 99240,17-09-2016 16:38:35
98444 42212,97393 04671,17-09-2016 16:40:22
97424 22395,90365 06212,17-09-2016 16:42:37
92411 96415,97406 74488,17-09-2016 16:46:04
92414 22596,93421 63491,17-09-2016 16:48:48
94499 20763,93412 66159,17-09-2016 16:49:51
97416 17124,90194 00845,17-09-2016 16:54:46
90366 69257,90082 61126,17-09-2016 17:06:49
94499 20763,93412 66159,17-09-2016 17:17:26
78295 65598,98440 65896,17-09-2016 17:18:14
89078 69605,77950 18278,17-09-2016 17:18:48
92414 22596,93421 63491,17-09-2016 17:19:20
89076 36757,99001 95783,17-09-2016 17:24:31
93423 23000,98458 13389,17-09-2016 17:30:24
78136 65840,74066 93594,17-09-2016 17:31:17
94499 20763,97386 20071,17-09-2016 17:32:55
78295 48262,81515 65055,17-09-2016 17:35:27
92421 64236,81520 43406,17-09-2016 17:35:38
98454 07778,97421 07528,17-09-2016 17:46:49
98449 60656,97414 62784,17-09-2016 17:48:17
83019 53227,98446 66723,17-09-2016 17:50:22
93418 41992,81525 78007,17-09-2016 17:55:27
84311 10322,90359 79636,17-09-2016 17:56:07
90352 50054,97389 12538,17-09-2016 17:57:52
98440 65896,98446 78140,17-09-2016 17:58:18
84314 16122,94499 20763,17-09-2016 18:01:11
90365 51029,94499 38099,17-09-2016 18:09:42
90368 72970,97391 99665,17-09-2016 18:11:09
90197 69887,97424 53609,17-09-2016 18:11:50
97385 70012,97424 53609,17-09-2016 18:24:46
92411 96415,97406 74488,17-09-2016 18:25:11
78993 92058,92411 96415,17-09-2016 18:25:33
97380 60551,90365 51029,17-09-2016 18:26:02
90352 50054,97389 12538,17-09-2016 18:27:38
90357 17994,93420 59147,17-09-2016 18:30:54
94001 07403,90368 72970,17-09-2016 18:41:56
93423 23000,78133 10302,17-09-2016 18:42:14
94487 29969,97419 41164,17-09-2016 18:44:27
98441 32533,70129 62374,17-09-2016 18:45:00
92411 96415,97406 74488,17-09-2016 18:45:32
81522 26166,97380 86781,17-09-2016 18:48:49
78133 10302,93423 23000,17-09-2016 18:49:41
78295 60375,93410 98013,17-09-2016 18:54:06
99612 41256,90197 24124,17-09-2016 18:56:01
78295 65598,98440 65896,17-09-2016 18:56:46
98454 07778,97421 07528,17-09-2016 19:01:36
98449 60656,90084 16988,17-09-2016 19:06:41
98440 65896,78295 65598,17-09-2016 19:07:20
98444 95768,99003 47921,17-09-2016 19:17:06
92413 38675,90362 07317,17-09-2016 19:18:45
98440 65896,78295 65598,17-09-2016 19:18:58
90359 52497,97390 23922,17-09-2016 19:22:22
93427 56500,98447 12671,17-09-2016 19:23:24
90359 91512,90361 52679,17-09-2016 19:29:02
90357 17994,93420 59147,17-09-2016 19:34:51
94491 55790,90359 99240,17-09-2016 19:39:09
97416 17124,90194 00845,17-09-2016 19:39:14
94499 20763,84314 16122,17-09-2016 19:46:51
99612 41256,90197 24124,17-09-2016 20:01:45
90352 50054,97389 12538,17-09-2016 20:07:32
90357 17994,93420 59147,17-09-2016 20:10:47
84312 48999,94485 80091,17-09-2016 20:11:24
97385 35042,93418 41992,17-09-2016 20:20:07
90197 69887,97424 53609,17-09-2016 20:41:01
97403 49292,98445 33687,17-09-2016 20:41:05
97406 93118,98453 46196,17-09-2016 20:48:02
94499 38099,90365 51029,17-09-2016 20:50:47
98452 19037,90355 94399,17-09-2016 20:52:10
98454 90038,90359 52497,17-09-2016 20:52:42
96565 52272,93428 11808,17-09-2016 20:56:33
87141 73076,78290 30467,17-09-2016 20:57:28
98444 42212,97393 04671,17-09-2016 20:57:46
90361 52679,90359 91512,17-09-2016 21:01:26
99009 32475,81519 62015,17-09-2016 21:03:01
78299 99223,92424 51984,17-09-2016 21:09:19
97391 99665,90368 72970,17-09-2016 21:14:33
81515 42171,98440 02823,17-09-2016 21:16:58
94488 97308,97391 99665,17-09-2016 21:23:13
97380 60551,90365 51029,17-09-2016 21:25:09
90359 91512,94492 23068,17-09-2016 21:26:27
93422 47940,94488 97308,17-09-2016 21:27:54
94499 38099,90365 51029,17-09-2016 21:30:59
97416 29480,94489 72078,17-09-2016 21:35:22
93422 47940,90084 16988,17-09-2016 21:37:21
92413 79027,74060 75431,17-09-2016 21:42:18
93432 65750,92425 27794,17-09-2016 21:47:37
84314 16122,94499 20763,17-09-2016 21:50:50
78290 31269,97386 37259,17-09-2016 22:00:59
78295 60375,93410 98013,17-09-2016 22:04:39
96565 52272,93428 11808,17-09-2016 22:05:17
97395 95120,94490 65627,17-09-2016 22:05:39
97385 70012,94497 44333,17-09-2016 22:10:42
92411 96415,78993 92058,17-09-2016 22:12:07
93410 98013,78295 60375,17-09-2016 22:22:04
78130 00821,98453 94494,17-09-2016 22:26:49
81517 73746,94497 77615,17-09-2016 22:27:43
97380 60551,90365 51029,17-09-2016 22:31:03
97380 60551,81524 55552,17-09-2016 22:36:16
93410 98013,98441 32533,17-09-2016 22:36:42
70121 27677,83012 37742,17-09-2016 22:40:37
98453 46196,94005 06213,17-09-2016 22:40:51
92411 96415,78993 92058,17-09-2016 22:40:55
97395 95120,94490 65627,17-09-2016 22:41:14
97424 21092,98451 87493,17-09-2016 22:41:17
94492 23068,90359 91512,17-09-2016 22:45:09
94489 72078,92415 91418,17-09-2016 22:45:47
90087 42537,94497 44333,17-09-2016 22:46:08
93423 23000,98458 13389,17-09-2016 22:47:38
81525 78007,93418 41992,17-09-2016 22:52:07
98449 60656,90084 16988,17-09-2016 22:59:35
89071 31755,78290 99865,17-09-2016 23:07:21
74066 93594,90367 90080,17-09-2016 23:15:04
98444 95768,99003 47921,17-09-2016 23:26:26
98449 60656,90084 16988,17-09-2016 23:33:09
97399 92703,97421 07528,17-09-2016 23:34:59
90355 94399,98452 19037,17-09-2016 23:35:44
97424 21092,98451 87493,17-09-2016 23:38:52
98448 72117,93436 09781,18-09-2016 06:04:32
97424 21092,90351 35947,18-09-2016 06:07:05
97426 75324,78138 56841,18-09-2016 06:07:21
97390 23922,99004 86250,18-09-2016 06:11:51
90357 17994,93420 59147,18-09-2016 06:12:19
78139 24512,90192 87313,18-09-2016 06:14:58
81525 78007,93418 41992,18-09-2016 06:16:09
99001 95783,89076 36757,18-09-2016 06:23:07
83019 53227,98446 66723,18-09-2016 06:33:35
78295 48262,81515 65055,18-09-2016 06:37:59
92411 96415,78993 92058,18-09-2016 06:55:28
92415 91418,94489 72078,18-09-2016 07:00:22
97425 12708,90366 36573,18-09-2016 07:04:58
93410 98013,98441 32533,18-09-2016 07:07:00
99612 41256,81526 05544,18-09-2016 07:09:47
97386 37259,78290 31269,18-09-2016 07:11:36
93410 98013,98441 32533,18-09-2016 07:12:54
98446 78140,98440 65896,18-09-2016 07:13:49
94497 44333,90087 42537,18-09-2016 07:14:44
97424 53609,97385 70012,18-09-2016 07:19:19
90084 16988,93422 47940,18-09-2016 07:25:13
81524 55552,97380 60551,18-09-2016 07:32:52
95267 70383,97414 62027,18-09-2016 07:38:44
81519 62015,99009 32475,18-09-2016 07:38:54
93410 98013,98441 32533,18-09-2016 07:42:00
98441 32533,70129 62374,18-09-2016 07:45:07
78295 65598,84313 45689,18-09-2016 07:57:36
94480 64700,90088 09624,18-09-2016 07:58:09
92428 82401,97385 29751,18-09-2016 07:58:36
78299 36192,94006 62384,18-09-2016 08:04:15
97424 21092,98451 87493,18-09-2016 08:10:16
78295 48262,81515 65055,18-09-2016 08:11:01
98441 32533,93410 98013,18-09-2016 08:12:33
93418 41992,81525 78007,18-09-2016 08:21:04
97403 09983,90198 03659,18-09-2016 08:25:05
98451 87493,97424 21092,18-09-2016 08:26:10
92411 96415,97406 74488,18-09-2016 08:28:12
78136 42599,97399 92703,18-09-2016 08:33:42
93428 11808,96565 52272,18-09-2016 08:33:50
78295 65598,84313 45689,18-09-2016 08:36:58
97385 29751,92428 82401,18-09-2016 08:37:40
97385 70012,97424 53609,18-09-2016 08:40:29
94489 95536,93418 82576,18-09-2016 08:41:29
94006 62384,99616 15114,18-09-2016 08:45:23
90359 52497,97390 23922,18-09-2016 08:46:45
90365 51029,97380 60551,18-09-2016 08:46:59
92413 79027,74060 75431,18-09-2016 08:49:28
78298 02848,99001 95783,18-09-2016 08:50:15
93434 31551,90088 09624,18-09-2016 08:50:34
93410 56456,98453 86521,18-09-2016 08:51:44
97447 92655,97404 63904,18-09-2016 08:53:13
93418 41992,81525 78007,18-09-2016 09:03:04
90355 94399,97391 99665,18-09-2016 09:04:39
90359 52497,97390 23922,18-09-2016 09:04:43
78139 24512,90192 87313,18-09-2016 09:09:24
97414 62027,95267 70383,18-09-2016 09:11:52
93418 41992,81525 78007,18-09-2016 09:14:19
94006 62384,99616 15114,18-09-2016 09:21:31
84313 45689,78295 65598,18-09-2016 09:25:56
81524 55552,97380 60551,18-09-2016 09:33:42
93410 98013,98441 32533,18-09-2016 09:42:33
98447 12671,93427 56500,18-09-2016 09:45:52
90362 07317,92413 38675,18-09-2016 09:50:06
98454 07778,93412 66159,18-09-2016 09:52:19
70121 27677,78295 48262,18-09-2016 09:59:40
74066 93594,90367 90080,18-09-2016 10:00:06
97390 23922,90359 52497,18-09-2016 10:08:31
93410 56456,98453 86521,18-09-2016 10:10:13
94491 55790,90359 99240,18-09-2016 10:29:41
95262 44233,98442 33257,18-09-2016 10:30:25
97384 69866,87146 31956,18-09-2016 10:31:05
98448 72117,93436 09781,18-09-2016 10:33:19
90083 59148,97421 07528,18-09-2016 10:34:41
93423 23000,78133 10302,18-09-2016 10:41:17
97416 17124,90194 00845,18-09-2016 10:47:52
97412 66065,94006 62384,18-09-2016 10:47:59
94488 97308,97391 99665,18-09-2016 10:52:02
93436 09781,98448 72117,18-09-2016 10:53:42
94495 34273,94491 05266,18-09-2016 10:54:20
94489 72078,97416 29480,18-09-2016 10:58:35
97424 53609,90197 69887,18-09-2016 11:01:34
81525 78007,93418 41992,18-09-2016 11:12:46
98454 07778,93412 66159,18-09-2016 11:25:32
90359 79636,99001 23133,18-09-2016 11:27:52
94487 29969,97419 41164,18-09-2016 11:31:12
70121 27677,90359 79636,18-09-2016 11:40:40
97389 12538,90352 50054,18-09-2016 11:43:24
78295 65598,98440 65896,18-09-2016 11:43:46
92411 96415,97406 74488,18-09-2016 11:43:48
94488 97308,97391 99665,18-09-2016 11:44:05
93410 98013,98441 32533,18-09-2016 11:44:44
93418 41992,81525 78007,18-09-2016 12:01:18
97380 60551,90365 51029,18-09-2016 12:07:55
97415 99182,97393 04671,18-09-2016 12:08:40
97393 04671,97415 99182,18-09-2016 12:13:19
90358 98099,97406 74488,18-09-2016 12:15:16
99006 60463,99003 88572,18-09-2016 12:23:38
90352 50054,97389 12538,18-09-2016 12:26:52
90365 51029,94499 38099,18-09-2016 12:28:53
94488 97308,97391 99665,18-09-2016 12:29:21
81520 43406,92421 64236,18-09-2016 12:31:34
97393 04671,97415 99182,18-09-2016 12:32:45
98440 65896,78295 65598,18-09-2016 12:43:36
94495 34273,94491 05266,18-09-2016 12:45:02
92424 51984,78299 99223,18-09-2016 12:47:40
90354 08732,94499 20763,18-09-2016 12:53:18
97416 29480,94489 72078,18-09-2016 12:53:57
97386 20071,94499 20763,18-09-2016 12:54:03
90088 09624,93434 31551,18-09-2016 12:59:45
81525 12041,90356 11723,18-09-2016 13:00:43
78295 65598,98440 65896,18-09-2016 13:00:59
92411 96415,93435 21961,18-09-2016 13:01:38
89076 36757,99001 95783,18-09-2016 13:04:13
74060 75431,97390 23922,18-09-2016 13:04:29
97393 04671,98444 42212,18-09-2016 13:04:39
97391 99665,94488 97308,18-09-2016 13:07:30
94497 44333,97385 70012,18-09-2016 13:11:47
97380 60551,90365 51029,18-09-2016 13:11:49
98444 95768,99003 47921,18-09-2016 13:12:17
94488 97308,97391 99665,18-09-2016 13:20:54
70121 27677,90359 79636,18-09-2016 13:23:04
93415 21881,98454 90038,18-09-2016 13:23:05
90088 09624,94480 64700,18-09-2016 13:25:40
98446 66723,83019 53227,18-09-2016 13:29:10
77956 90632,92411 96415,18-09-2016 13:29:39
97385 35042,93418 41992,18-09-2016 13:38:03
98449 60656,97414 62784,18-09-2016 13:38:50
87149 57915,92428 82401,18-09-2016 13:42:28
97414 62784,98449 60656,18-09-2016 13:43:44
98442 33257,95262 44233,18-09-2016 13:44:59
90088 09624,93434 31551,18-09-2016 13:51:01
93421 63491,92414 22596,18-09-2016 13:59:22
94492 23068,94489 95536,18-09-2016 14:05:19
98440 65896,78295 65598,18-09-2016 14:08:28
90367 90080,74066 93594,18-09-2016 14:14:55
97416 17124,90194 00845,18-09-2016 14:15:03
97386 20071,94499 20763,18-09-2016 14:16:59
87141 37314,93435 31225,18-09-2016 14:18:24
98446 66723,97422 22278,18-09-2016 14:19:40
90359 91512,94492 23068,18-09-2016 14:24:51
94492 23068,94489 95536,18-09-2016 14:26:06
98453 86521,93410 56456,18-09-2016 14:28:36
81517 73746,94497 77615,18-09-2016 14:30:32
97428 35959,97446 95253,18-09-2016 14:32:19
93421 63491,92414 22596,18-09-2016 14:33:36
78295 48262,81515 65055,18-09-2016 14:33:48
84319 39746,95263 76972,18-09-2016 14:40:27
97447 92655,84319 42810,18-09-2016 14:42:08
90083 59148,97421 07528,18-09-2016 14:42:44
81520 43406,92421 64236,18-09-2016 14:46:16
90361 52679,90359 91512,18-09-2016 14:49:55
97406 06245,97403 09983,18-09-2016 14:50:37
78295 60375,83015 22251,18-09-2016 14:57:33
78295 48262,70121 27677,18-09-2016 15:03:00
78295 60375,93410 98013,18-09-2016 15:07:38
89078 69605,77950 18278,18-09-2016 15:09:36
97406 74488,92411 96415,18-09-2016 15:11:25
90362 07317,92413 38675,18-09-2016 15:11:51
83015 22251,78295 60375,18-09-2016 15:13:50
87146 31956,83019 39880,18-09-2016 15:14:51
